ScenarioTime;ThrottleAPredicted;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
50.8618;0.11677718;0.1651;0.1276;0.405;-0.1059;-38.6697;26.0698;0.6596;-0.3534
50.9312;0.08143485;0.1776;0.1144;0.3884;-0.0441;-38.5264;25.7993;0.6539;-0.2836
51.0007;0.06288245;0.2025;0.108;0.374;0.0208;-38.3844;25.5308;0.6508;-0.2026
51.0701;0.08798769;0.2307;0.1139;0.367;0.0856;-38.239;25.2627;0.65;-0.1139
51.1399;0.12692839;0.2514;0.1192;0.3653;0.1484;-38.0914;24.9938;0.6404;-0.0335
51.2095;0.15501705;0.2572;0.1243;0.3677;0.2067;-37.9417;24.7229;0.6033;0.0268
51.2793;0.1939649;0.2425;0.1356;0.3726;0.2601;-37.7907;24.4516;0.5415;0.1009
51.3491;0.23267803;0.2139;0.1508;0.3781;0.3067;-37.6388;24.18;0.4696;0.1716
51.4187;0.26838893;0.1947;0.1613;0.3831;0.3453;-37.4867;23.9085;0.4037;0.2226
51.4885;0.29975587;0.1862;0.1691;0.3869;0.3754;-37.334;23.6362;0.3441;0.2613
51.5588;0.32689512;0.1853;0.1784;0.3896;0.3969;-37.1816;23.3645;0.2905;0.2924
51.6313;0.3493802;0.1988;0.1882;0.391;0.4101;-37.0261;23.0874;0.215;0.315
51.7031;0.35745716;0.213;0.194;0.3903;0.4149;-36.8653;22.8016;0.1293;0.3268
51.7729;0.3734054;0.2209;0.1926;0.3865;0.4112;-36.7138;22.533;0.0487;0.3445
51.8423;0.37628078;0.2246;0.1917;0.3788;0.3997;-36.5629;22.2661;-0.0072;0.3559
51.9121;0.36644256;0.2329;0.1804;0.3675;0.3803;-36.4119;22.0001;-0.0367;0.3521
51.9832;0.38169128;0.2438;0.162;0.3535;0.3533;-36.2581;21.7316;-0.0522;0.3336
52.0525;0.39402068;0.2589;0.1524;0.3379;0.3211;-36.1071;21.4714;-0.0612;0.3022
52.1221;0.40209794;0.2726;0.1509;0.3211;0.2849;-35.9551;21.2136;-0.0657;0.2578
52.1917;0.4146812;0.2812;0.1509;0.3033;0.2462;-35.8016;20.9581;-0.0694;0.1926
52.2612;0.4350589;0.2863;0.1526;0.2845;0.2075;-35.6466;20.7049;-0.0705;0.1104
52.3308;0.4464833;0.2893;0.1588;0.265;0.1718;-35.4901;20.4546;-0.0701;0.0444
52.4006;0.435647;0.2911;0.1625;0.2447;0.1398;-35.3316;20.2065;-0.062;0.0198
52.5007;0.38352978;0.2946;0.1626;0.2206;0.1063;-35.1458;19.9218;-0.0326;0.0166
52.5796;0.38123918;0.2976;0.1644;0.1948;0.0714;-34.9405;19.6145;-0.002;0.0063
52.6553;0.37614256;0.3003;0.1666;0.1732;0.0414;-34.7571;19.3462;0.026;-0.027
52.7249;0.3913973;0.3025;0.1682;0.153;0.013;-34.5676;19.0753;0.0408;-0.0693
52.7942;0.40677536;0.3075;0.1692;0.1366;-0.0087;-34.3976;18.8375;0.0502;-0.1049
52.864;0.41127533;0.3116;0.165;0.1211;-0.0262;-34.2249;18.6007;0.0644;-0.1148
52.9338;0.40592647;0.317;0.153;0.1067;-0.0402;-34.0496;18.3651;0.0801;-0.1078
53.0032;0.3932917;0.3446;0.1478;0.0937;-0.0521;-33.8727;18.1315;0.0899;-0.0916
53.0728;0.38483083;0.3894;0.1549;0.0821;-0.0628;-33.6934;17.8993;0.0927;-0.0835
53.1421;0.38083214;0.4182;0.1614;0.0715;-0.0729;-33.5113;17.6679;0.0927;-0.0835
53.2117;0.37736738;0.4224;0.1589;0.0618;-0.0819;-33.3255;17.4371;0.0953;-0.0836
53.2813;0.37564504;0.4152;0.1387;0.053;-0.0897;-33.1366;17.2076;0.1022;-0.0836
53.3511;0.3695945;0.4077;0.1055;0.0454;-0.0962;-32.9427;16.9775;0.1095;-0.0781
53.4207;0.34204602;0.4032;0.0623;0.0391;-0.1018;-32.747;16.7506;0.1157;-0.0597
53.4905;0.3163715;0.4006;0.0368;0.0344;-0.107;-32.5464;16.5239;0.1196;-0.0306
53.5605;0.29526412;0.399;0.0217;0.0312;-0.113;-32.3432;16.2998;0.1205;0.0002
53.6299;0.28000805;0.4008;0.0128;0.0296;-0.1206;-32.1376;16.0789;0.1213;0.0259
53.6997;0.2698056;0.4024;0.0076;0.0295;-0.13;-31.9295;15.8609;0.1233;0.0429
53.7695;0.26209217;0.4034;0.0045;0.0311;-0.1412;-31.7165;15.6436;0.1235;0.0532
53.8398;0.25877905;0.4056;0.0026;0.0342;-0.154;-31.5002;15.4288;0.1235;0.0551
53.9094;0.25750697;0.4068;0.0016;0.0391;-0.1677;-31.2821;15.2183;0.1235;0.0551
53.9795;0.25620192;0.4076;0.0009;0.0457;-0.1821;-31.0611;15.0107;0.1235;0.0551
54.0496;0.25433606;0.4081;0.0005;0.0542;-0.1971;-30.8358;14.8049;0.1203;0.0533
54.1194;0.2505721;0.4083;0.0003;0.0643;-0.2123;-30.6097;14.604;0.1106;0.0483
54.1895;0.24462074;0.4085;0.0002;0.0758;-0.2277;-30.3804;14.4057;0.0974;0.0431
54.2593;0.23753008;0.4093;0.0001;0.0883;-0.2432;-30.1475;14.2095;0.0856;0.039
54.3291;0.23347646;0.4107;0.0001;0.1014;-0.2585;-29.9131;14.0172;0.0726;0.0327
54.3984;0.22946352;0.4087;0;0.1149;-0.2736;-29.6775;13.8288;0.0591;0.0184
54.468;0.22137147;0.3987;-0.0357;0.1287;-0.288;-29.4393;13.6432;0.0422;0.0002
54.5376;0.21178138;0.3945;-0.0516;0.1424;-0.3014;-29.1986;13.4611;0.027;-0.0136
54.6074;0.19981617;0.3961;-0.0992;0.1558;-0.3136;-28.9546;13.2828;0.0171;-0.0226
54.678;0.185666;0.4034;-0.1825;0.1687;-0.3245;-28.7086;13.1104;0.0129;-0.0259
54.7478;0.16844454;0.4118;-0.1984;0.1816;-0.3344;-28.4573;12.9449;0.0007;-0.026
54.8174;0.1440357;0.417;-0.2381;0.1939;-0.3431;-28.2079;12.7924;-0.0168;-0.0256
54.887;0.14187223;0.4201;-0.3016;0.2051;-0.351;-27.9557;12.6509;-0.0291;-0.0245
54.9565;0.14117497;0.4236;-0.3373;0.215;-0.3581;-27.7014;12.5226;-0.0338;-0.0208
55.0261;0.1384328;0.4256;-0.3492;0.2238;-0.3644;-27.4438;12.409;-0.0332;-0.0154
55.0955;0.13218632;0.4268;-0.3492;0.2318;-0.3699;-27.1845;12.3111;-0.0286;-0.0114
55.1653;0.12482375;0.4275;-0.3492;0.2394;-0.3746;-26.9219;12.2283;-0.0234;-0.0102
55.2346;0.11661625;0.4279;-0.254;0.2468;-0.3785;-26.6568;12.1606;-0.0227;-0.0102
55.304;0.10623512;0.4282;-0.1746;0.254;-0.3817;-26.3892;12.1056;-0.023;-0.0102
55.3738;0.09879768;0.4291;-0.1746;0.2609;-0.3844;-26.1184;12.0596;-0.023;-0.0103
55.4524;0.0946824;0.4346;-0.2222;0.2675;-0.3867;-25.8415;12.0207;-0.023;-0.012
55.5352;0.08393055;0.4323;-0.2381;0.2742;-0.3886;-25.5312;11.9876;-0.0219;-0.0157
55.6021;0.07824564;0.425;-0.2381;0.2797;-0.3897;-25.259;11.9689;-0.0158;-0.0189
55.6719;0.08139104;0.4134;-0.2341;0.286;-0.3898;-24.9274;11.9664;-0.0052;-0.0209
55.7415;0.08375925;0.4066;-0.1587;0.2918;-0.3897;-24.6429;11.9667;0.005;-0.0211
55.8108;0.08514795;0.4026;-0.0437;0.2983;-0.3897;-24.3562;11.9671;0.0098;-0.0211
55.8804;0.08025417;0.4002;0;0.3054;-0.3897;-24.0672;11.9675;0.0101;-0.0211
55.9502;0.07347131;0.3972;0;0.3132;-0.3897;-23.7737;11.9678;0.0105;-0.0211
56.0198;0.06980276;0.3928;0;0.3213;-0.3897;-23.4806;11.9679;0.0146;-0.0211
56.0891;0.06823182;0.3821;0;0.3299;-0.3897;-23.1855;11.968;0.0213;-0.0211
56.1587;0.06702703;0.3442;0;0.3394;-0.3897;-22.8886;11.9679;0.0273;-0.0211
56.2285;0.0649645;0.2296;0;0.3499;-0.3897;-22.5891;11.9678;0.0302;-0.0211
56.2981;0.05946264;0.1356;0;0.3615;-0.3897;-22.2891;11.9676;0.0306;-0.0211
56.3677;0.05346757;0.0801;0;0.3739;-0.3897;-21.9918;11.9674;0.0306;-0.0211
56.4375;0.0461596;0.0473;0.0182;0.387;-0.3897;-21.6969;11.967;0.0296;-0.0211
56.5068;0.03657615;0.0279;0.0614;0.4005;-0.3897;-21.4063;11.9666;0.0263;-0.0211
56.5762;0.03093317;0.0165;0.0996;0.4145;-0.3898;-21.1194;11.9655;0.0227;-0.0211
56.646;0.02290942;0.0097;0.1132;0.4286;-0.3899;-20.8355;11.9634;0.0201;-0.0211
56.7158;0.01038241;0.0057;0.1101;0.4429;-0.3901;-20.5555;11.9599;0.0162;-0.0211
56.7856;-0.00504489;0.0034;0.0999;0.4572;-0.3903;-20.2794;11.9552;0.0109;-0.0211
56.8555;-0.02195577;0.002;0.0835;0.4712;-0.3906;-20.0073;11.9493;0.0051;-0.0211
56.9253;-0.03962007;0.0012;0.0581;0.4849;-0.391;-19.7396;11.9423;-0.0008;-0.0211
56.9951;-0.05474988;0.0007;0.0419;0.498;-0.3914;-19.476;11.9347;-0.0059;-0.0211
57.0647;-0.06463338;0.0004;0.0605;0.5105;-0.3918;-19.2173;11.9266;-0.0092;-0.0211
57.1343;-0.06639899;0.0002;0.1132;0.5223;-0.3923;-18.9626;11.9179;-0.0104;-0.0211
57.2043;-0.06740886;0.0001;0.1495;0.5337;-0.3928;-18.7098;11.9082;-0.0106;-0.0211
57.2739;-0.07536724;0.0001;0.1601;0.5446;-0.3934;-18.4621;11.8968;-0.0107;-0.0211
57.3438;-0.08382241;0.0001;0.1469;0.5552;-0.3941;-18.2177;11.8836;-0.0126;-0.0211
57.4133;-0.09422146;0;0.1355;0.5652;-0.3949;-17.9781;11.8689;-0.0164;-0.0211
57.4827;-0.10132491;0;0.1287;0.5747;-0.3957;-17.7417;11.8527;-0.0193;-0.0211
57.5527;-0.1037632;0;0.1248;0.5837;-0.3966;-17.5079;11.835;-0.0197;-0.0211
57.6223;-0.10486305;0;0.1213;0.592;-0.3976;-17.2776;11.816;-0.0188;-0.0211
57.6921;-0.10173991;0;0.1184;0.6;-0.3987;-17.0512;11.7958;-0.0155;-0.0211
57.762;-0.09746973;-0.0357;0.1127;0.6077;-0.3998;-16.8277;11.7743;-0.0114;-0.0211
57.8318;-0.09325936;-0.0833;0.1088;0.6152;-0.401;-16.6082;11.7518;-0.0075;-0.0211
57.9016;-0.08913068;-0.1548;0.1065;0.6227;-0.4022;-16.3945;11.7282;-0.0038;-0.0211
57.9714;-0.08486775;-0.1905;0.1051;0.6301;-0.4035;-16.1888;11.7036;-0.0001;-0.0211
58.0413;-0.08308151;-0.127;0.1043;0.6373;-0.4048;-15.9933;11.6781;0.0019;-0.0211
58.1111;-0.08404042;0;0.105;0.6443;-0.4061;-15.8067;11.6516;0.0019;-0.0211
58.1809;-0.08286705;0;0.116;0.6513;-0.4075;-15.6247;11.6242;0.0019;-0.0204
58.2507;-0.07994977;-0.1032;0.1329;0.6583;-0.409;-15.445;11.5957;0.0019;-0.0188
58.3206;-0.07938803;-0.254;0.1435;0.665;-0.4105;-15.2706;11.5662;0.0019;-0.0182
58.3899;-0.08089688;-0.1984;0.1497;0.6714;-0.4121;-15.1072;11.5353;0.0019;-0.0182
58.4675;-0.08221703;-0.2143;0.1538;0.6778;-0.4139;-14.9437;11.5005;0.0019;-0.0182
58.5349;-0.08332141;-0.2738;0.1577;0.6827;-0.4155;-14.8169;11.4703;0.0019;-0.0182
58.6079;-0.08402601;-0.2381;0.1612;0.6881;-0.4174;-14.6788;11.4331;0.0019;-0.0182
58.6794;-0.0841506;-0.2222;0.1655;0.6933;-0.4195;-14.5478;11.3919;0.0019;-0.0182
58.7488;-0.08451495;-0.2262;0.171;0.6974;-0.4214;-14.4429;11.3536;0.0019;-0.0183
58.8184;-0.08514789;-0.2301;0.1774;0.7011;-0.4235;-14.3486;11.3139;0.0019;-0.0188
58.8879;-0.08605893;-0.2341;0.1819;0.7044;-0.4256;-14.2647;11.2724;0.0019;-0.0202
58.9578;-0.08708636;-0.1905;0.1854;0.7073;-0.4277;-14.191;11.2291;0.0019;-0.0219
59.0273;-0.08783416;-0.0873;0.1917;0.7099;-0.4299;-14.1271;11.1842;0.0019;-0.0223
59.0969;-0.08943296;0;0.2138;0.7122;-0.4321;-14.0691;11.1378;0.0019;-0.0223
59.1672;-0.09108002;0;0.2397;0.7144;-0.4345;-14.0125;11.0892;0.0019;-0.0223
59.2368;-0.09202898;0;0.2553;0.7166;-0.4369;-13.9565;11.0382;0.0019;-0.0223
59.3062;-0.09272316;0;0.2645;0.7188;-0.4394;-13.9018;10.9853;0.0018;-0.0223
59.3757;-0.09312771;0;0.2699;0.7209;-0.442;-13.8478;10.9296;0.0018;-0.0223
59.4453;-0.09340392;0;0.2723;0.7231;-0.4447;-13.7946;10.8716;0.0018;-0.0223
59.5149;-0.09335354;0;0.2668;0.7251;-0.4475;-13.7421;10.8108;0.0018;-0.0223
59.5852;-0.09331235;0;0.2615;0.7272;-0.4504;-13.6898;10.7469;0.0018;-0.0223
59.6545;-0.09397651;0;0.2607;0.7292;-0.4534;-13.6389;10.6813;0.0013;-0.0223
59.7241;-0.09683119;0;0.2624;0.7312;-0.4564;-13.5888;10.6133;-0.0012;-0.0223
59.7939;-0.0998274;0;0.256;0.7332;-0.4596;-13.5392;10.5427;-0.0041;-0.0223
59.8638;-0.09999745;0;0.2382;0.735;-0.4628;-13.4906;10.47;-0.0048;-0.0223
59.9336;-0.09893326;0.0237;0.2134;0.7368;-0.466;-13.4425;10.395;-0.0049;-0.022
60.0034;-0.09683535;0.0601;0.1877;0.7385;-0.4693;-13.3949;10.3181;-0.0049;-0.0201
60.073;-0.09282814;0.0771;0.1354;0.7403;-0.4727;-13.3477;10.2401;-0.0049;-0.017
60.1423;-0.10118127;0.0771;0.0799;0.742;-0.4762;-13.3004;10.1614;-0.0064;-0.015
60.2119;-0.10719093;0.0715;0.0472;0.7437;-0.4797;-13.2529;10.0826;-0.0087;-0.0139
60.2813;-0.10871129;0.071;0.0279;0.7454;-0.4832;-13.2052;10.004;-0.0094;-0.013
60.3508;-0.10739745;0.0682;0.0165;0.7471;-0.4867;-13.1573;9.9261;-0.0094;-0.0105
60.4204;-0.10473529;0.053;0.0097;0.7487;-0.4902;-13.1094;9.8492;-0.0094;-0.0059
60.4897;-0.10058444;0.0358;0.0057;0.7504;-0.4938;-13.0615;9.7732;-0.0094;0.0012
60.5598;-0.09577819;0.0234;0.0034;0.752;-0.4975;-13.0136;9.6979;-0.0094;0.0094
60.6294;-0.09032562;0.0313;0.002;0.7536;-0.5014;-12.9661;9.6235;-0.0094;0.0187
60.6987;-0.08513984;0.0661;0.0012;0.7552;-0.5055;-12.9192;9.5505;-0.0094;0.0275
60.7686;-0.08136059;0.1075;0.0007;0.7568;-0.5098;-12.8722;9.4783;-0.0094;0.0338
60.8381;-0.07984179;0.1502;0.0004;0.7584;-0.5143;-12.8249;9.4071;-0.0094;0.0361
60.908;-0.07967055;0.1748;0.0002;0.76;-0.519;-12.7764;9.3367;-0.0094;0.036
60.978;-0.0805641;0.1866;0.0001;0.7617;-0.5237;-12.7264;9.267;-0.0094;0.034
61.0476;-0.08218538;0.1852;0.0001;0.7634;-0.5282;-12.6754;9.199;-0.0094;0.0307
61.1174;-0.08442487;0.1792;0.0001;0.7652;-0.5327;-12.6226;9.1317;-0.0094;0.0263
61.1873;-0.08717651;0.1721;-0.0714;0.767;-0.5371;-12.5684;9.0654;-0.0094;0.0218
61.2576;-0.08682917;0.1539;-0.115;0.7688;-0.5412;-12.5124;9.0013;-0.0094;0.0179
61.3274;-0.08773807;0.1137;-0.119;0.7707;-0.5449;-12.4556;8.9429;-0.0094;0.0146
61.397;-0.08859418;0.0777;-0.119;0.7725;-0.5482;-12.3982;8.8901;-0.0094;0.0119
61.4971;-0.08957073;0.0742;-0.119;0.7746;-0.5513;-12.3343;8.8381;-0.0094;0.009
61.5813;-0.09148434;0.1078;-0.0754;0.7773;-0.5547;-12.2516;8.7808;-0.0094;0.0083
61.6609;-0.09125154;0.1305;0;0.7795;-0.5571;-12.1829;8.7402;-0.0094;0.0083
61.7356;-0.09115323;0.1261;0;0.7816;-0.5593;-12.1166;8.7034;-0.0097;0.0083
61.8052;-0.09423395;0.0989;0;0.7835;-0.5613;-12.0574;8.6716;-0.0122;0.0083
61.8745;-0.09725536;0.085;0;0.7853;-0.5633;-11.9978;8.6402;-0.0156;0.0083
61.9443;-0.09799716;0.102;0;0.7871;-0.5652;-11.9377;8.6094;-0.0169;0.0083
62.0144;-0.09728152;0.1353;0;0.7888;-0.567;-11.8772;8.579;-0.0169;0.0083
62.0845;-0.09655099;0.157;0;0.7905;-0.5688;-11.8159;8.5492;-0.0169;0.0083
62.1538;-0.09580959;0.174;0;0.7921;-0.5705;-11.7542;8.5202;-0.0169;0.0083
62.2236;-0.09504926;0.1974;0;0.7938;-0.5722;-11.6913;8.4917;-0.0169;0.0083
62.2935;-0.09426284;0.2326;0;0.7956;-0.5739;-11.6267;8.4638;-0.0169;0.0083
62.3633;-0.093447;0.2592;0;0.7973;-0.5755;-11.5603;8.4364;-0.0169;0.0083
62.4329;-0.09266137;0.2659;0;0.7991;-0.5771;-11.492;8.4097;-0.0169;0.0082
62.5029;-0.09237319;0.233;0;0.8009;-0.5787;-11.4211;8.3834;-0.0169;0.0072
62.5725;-0.09247426;0.1644;0;0.8028;-0.5803;-11.3484;8.3578;-0.0169;0.0055
62.6426;-0.09195714;0.0971;0;0.8046;-0.5818;-11.2745;8.3327;-0.0169;0.0048
62.7124;-0.0910065;0.0573;0;0.8065;-0.5832;-11.1997;8.308;-0.0169;0.0048
62.7822;-0.09005728;0.0484;0;0.8083;-0.5846;-11.1254;8.2839;-0.0169;0.0048
62.8523;-0.08910814;0.0861;0;0.8101;-0.586;-11.0514;8.2603;-0.0169;0.0048
62.9221;-0.08625394;0.1267;0;0.8118;-0.5874;-10.9779;8.2373;-0.0169;0.008
62.9917;-0.08244961;0.1519;0;0.8135;-0.5887;-10.9042;8.2148;-0.0169;0.0128
63.0613;-0.08059883;0.1829;0;0.8152;-0.5901;-10.8301;8.1929;-0.0169;0.0143
63.1313;-0.07928759;0.2217;0.0114;0.8169;-0.5915;-10.7542;8.1713;-0.0169;0.0139
63.2009;-0.07789904;0.2444;0.0322;0.8186;-0.5928;-10.6775;8.1502;-0.017;0.0126
63.2703;-0.08086791;0.2491;0.0435;0.8203;-0.5941;-10.5991;8.1294;-0.0186;0.0078
63.3398;-0.09141353;0.2538;0.0312;0.822;-0.5954;-10.5187;8.1085;-0.0237;0.0004
63.4097;-0.10186299;0.255;0.0184;0.8236;-0.5966;-10.4362;8.0877;-0.0283;-0.0075
63.4792;-0.10668652;0.2514;0.0109;0.825;-0.5978;-10.3515;8.067;-0.0296;-0.0136
63.5493;-0.1081557;0.2507;0.0064;0.8263;-0.5989;-10.2648;8.0466;-0.0296;-0.0175
63.6191;-0.10743217;0.254;0.0038;0.8275;-0.5999;-10.1762;8.0267;-0.0296;-0.0183
63.6895;-0.10614574;0.2569;0.0022;0.8287;-0.6008;-10.0855;8.0071;-0.0296;-0.0183
63.7588;-0.10456741;0.226;0.0013;0.8298;-0.6018;-9.9932;7.988;-0.0294;-0.0183
63.8284;-0.1021142;0.1444;0.0008;0.8309;-0.6027;-9.8995;7.9694;-0.0293;-0.0168
63.8984;-0.09564951;0.0853;0.0005;0.8319;-0.6036;-9.8044;7.9511;-0.0293;-0.0091
63.9678;-0.08531652;0.0504;0.0003;0.8329;-0.6046;-9.7101;7.9335;-0.0293;0.0045
64.0376;-0.07497095;0.0297;0.0002;0.8338;-0.6056;-9.6161;7.9162;-0.0293;0.0183
64.1072;-0.06744927;0.0176;0.0001;0.8346;-0.6066;-9.5231;7.8993;-0.0293;0.0279
64.1772;-0.06453334;0.0104;0.0001;0.8353;-0.6077;-9.4314;7.8829;-0.0293;0.0304
64.2466;-0.06419745;-0.0256;0;0.8359;-0.6089;-9.3408;7.8669;-0.0293;0.0289
64.3162;-0.06418845;-0.1392;0;0.8365;-0.6099;-9.2527;7.8514;-0.0291;0.0266
64.3855;-0.06233769;-0.1447;0;0.837;-0.611;-9.1703;7.8363;-0.0274;0.0248
64.4688;-0.0596222;-0.3757;0;0.8375;-0.6121;-9.0894;7.8204;-0.0252;0.0236
64.5405;-0.05883643;-0.5264;0;0.8378;-0.6131;-9.0261;7.8059;-0.0252;0.0234
64.6104;-0.05832174;-0.5188;0;0.8381;-0.614;-8.9813;7.7918;-0.0252;0.0232
64.6895;-0.0594088;-0.4837;0;0.8382;-0.6152;-8.957;7.7745;-0.0252;0.0209
64.759;-0.06165366;-0.699;0;0.8381;-0.6161;-8.9567;7.7614;-0.0252;0.0173
64.8284;-0.06360373;-0.7889;0;0.8381;-0.6169;-8.9571;7.7488;-0.0252;0.0142
64.8979;-0.06418858;-0.7616;0;0.8381;-0.6177;-8.9577;7.7367;-0.0252;0.0133
64.9678;-0.063504;-0.7851;0.0132;0.8381;-0.6185;-8.9583;7.7248;-0.0252;0.0133
65.0376;-0.06289847;-0.7929;0.0229;0.8381;-0.6192;-8.9588;7.7133;-0.0252;0.0133
65.1074;-0.06350317;-0.8007;0.0135;0.8381;-0.6199;-8.9591;7.7019;-0.0252;0.0133
65.1772;-0.06383534;-0.8164;0.008;0.8381;-0.6207;-8.9593;7.6906;-0.0252;0.0133
65.2468;-0.06403336;-0.8515;0.0047;0.8381;-0.6214;-8.9595;7.6796;-0.0252;0.0133
65.3167;-0.06415194;-0.875;0.0028;0.8382;-0.622;-8.9596;7.6688;-0.0252;0.0133
65.3862;-0.06423046;-0.8867;0.0016;0.8382;-0.6227;-8.9597;7.6584;-0.0252;0.0133
65.4561;-0.06427467;-0.8789;0.001;0.8382;-0.6234;-8.9597;7.6483;-0.0252;0.0133
65.5254;-0.06430832;-0.8672;0.0006;0.8382;-0.624;-8.9597;7.6385;-0.0252;0.0133
65.5952;-0.06433643;-0.8437;0.0003;0.8382;-0.6246;-8.9597;7.629;-0.0252;0.0133
65.6655;-0.064353;-0.7656;0.0002;0.8382;-0.6252;-8.9597;7.6198;-0.0252;0.0133
65.7354;-0.06436907;-0.5742;0.0001;0.8382;-0.6258;-8.9597;7.6109;-0.0252;0.0133
65.8052;-0.06437939;-0.2698;0.0001;0.8382;-0.6263;-8.9597;7.6024;-0.0252;0.0133
65.8752;-0.06439476;-0.0159;0;0.8382;-0.6269;-8.9597;7.5941;-0.0252;0.0133
65.9448;-0.06440403;0;0;0.8382;-0.6274;-8.9597;7.5862;-0.0252;0.0133
66.0144;-0.06441729;0;0;0.8382;-0.6279;-8.96;7.5786;-0.0252;0.0133
66.0842;-0.06443316;0;0;0.8382;-0.6284;-8.9605;7.5711;-0.0252;0.0133
66.1538;-0.06445262;0;0;0.8381;-0.6288;-8.9613;7.564;-0.0252;0.0133
66.2234;-0.06447485;0;0;0.8381;-0.6293;-8.9623;7.5572;-0.0252;0.0133
66.2932;-0.06450306;0;0;0.8381;-0.6297;-8.9637;7.5508;-0.0252;0.0133
66.363;-0.06443147;0;0;0.8381;-0.6301;-8.9653;7.5445;-0.0251;0.0133
66.4329;-0.06416081;0;0;0.8381;-0.6305;-8.9672;7.5386;-0.0248;0.0133
66.5022;-0.06399687;0;0;0.8381;-0.6308;-8.9693;7.5329;-0.0246;0.0133
66.5718;-0.06403983;0;0;0.8381;-0.6312;-8.9717;7.5274;-0.0246;0.0133
66.6411;-0.0640857;0.002;0;0.8381;-0.6315;-8.9743;7.5223;-0.0246;0.0133
66.7114;-0.0641351;0.0262;0;0.8381;-0.6319;-8.9772;7.5173;-0.0246;0.0133
66.781;-0.06418471;0.0622;0;0.8381;-0.6322;-8.9801;7.5126;-0.0246;0.0133
66.8508;-0.06422677;0.0952;0;0.838;-0.6325;-8.9826;7.5081;-0.0246;0.0133
66.9207;-0.06287321;0.1173;0;0.838;-0.6327;-8.9844;7.5039;-0.0232;0.0133
66.9905;-0.05980709;0.1439;0;0.838;-0.633;-8.9851;7.4999;-0.02;0.0133
67.0603;-0.05711623;0.1711;0;0.838;-0.6332;-8.9845;7.4963;-0.0171;0.0133
67.1301;-0.05547987;0.1923;0;0.8381;-0.6335;-8.9823;7.4928;-0.0153;0.0133
67.1997;-0.05473875;0.219;0;0.8381;-0.6337;-8.9784;7.4896;-0.0145;0.0133
67.2693;-0.0543265;0.2702;0;0.8382;-0.6339;-8.9723;7.4867;-0.0141;0.0133
67.3386;-0.05422889;0.3299;0;0.8382;-0.6341;-8.9637;7.4839;-0.0141;0.0133
67.4082;-0.05408408;0.362;0;0.8384;-0.6342;-8.9518;7.4814;-0.0141;0.0133
67.481;-0.05387789;0.3597;0;0.8385;-0.6344;-8.9358;7.4791;-0.0141;0.0133
67.5593;-0.05360474;0.3445;0;0.8387;-0.6345;-8.9151;7.4769;-0.0141;0.0133
67.6399;-0.05319835;0.3379;0;0.839;-0.6347;-8.8854;7.4747;-0.0141;0.0133
67.7102;-0.05281755;0.3309;0;0.8392;-0.6348;-8.8578;7.4731;-0.0141;0.0133
67.7795;-0.05238134;0.3189;0;0.8395;-0.6349;-8.8265;7.4718;-0.0141;0.0133
67.8494;-0.05190027;0.2971;0;0.8398;-0.6349;-8.7922;7.4706;-0.0141;0.0133
67.9192;-0.05137554;0.2794;0;0.8402;-0.635;-8.755;7.4697;-0.0141;0.0133
67.9888;-0.05080983;0.2761;0;0.8405;-0.6351;-8.7152;7.4689;-0.0141;0.0133
68.0583;-0.05029052;0.2937;0;0.8409;-0.6351;-8.6728;7.4683;-0.0142;0.0133
68.1279;-0.05095834;0.3052;0;0.8413;-0.6351;-8.628;7.4679;-0.0158;0.0134
68.1978;-0.05259696;0.305;0;0.8416;-0.6352;-8.5802;7.4677;-0.0188;0.0139
68.2673;-0.05370936;0.3003;0;0.842;-0.6352;-8.5297;7.4677;-0.0212;0.0144
68.3367;-0.05295739;0.2976;0;0.8422;-0.6352;-8.4767;7.4678;-0.0215;0.0148
68.4063;-0.05192196;0.296;0;0.8425;-0.6351;-8.4211;7.4682;-0.0214;0.015
68.4761;-0.05006783;0.2919;0;0.8427;-0.6351;-8.3625;7.4687;-0.0203;0.015
68.5457;-0.04785177;0.2442;0;0.8429;-0.6351;-8.3017;7.4694;-0.0188;0.015
68.6152;-0.04639906;0.1805;0;0.8432;-0.635;-8.2387;7.4704;-0.0182;0.015
68.6848;-0.04544026;0.1509;0;0.8435;-0.6349;-8.1743;7.4714;-0.0182;0.015
68.7544;-0.04418369;0.1611;0.0027;0.8437;-0.6349;-8.1093;7.4726;-0.0182;0.015
68.824;-0.0400413;0.1783;0.0295;0.844;-0.6348;-8.0436;7.4739;-0.0182;0.015
68.8933;-0.03072995;0.1834;0.0843;0.8442;-0.6347;-7.977;7.4752;-0.0182;0.015
68.9629;-0.03333357;0.183;0.1152;0.8444;-0.6347;-7.9093;7.4759;-0.0182;0.015
69.0325;-0.02913719;0.1824;0.0912;0.8445;-0.6347;-7.8407;7.4756;-0.0182;0.015
69.1025;-0.03152168;0.165;0.0546;0.8447;-0.6348;-7.7707;7.4742;-0.0173;0.015
69.1721;-0.02887732;0.1025;0.0367;0.8448;-0.6349;-7.6999;7.4722;-0.0124;0.015
69.2422;-0.01953591;0.0605;0.0565;0.8451;-0.6351;-7.6288;7.47;-0.006;0.015
69.312;-0.01593246;0.0357;0.1108;0.8454;-0.6353;-7.558;7.4675;-0.0016;0.015
