-0.5156;-0.3072;False;False.1;-49.0059;-49.0059.1;0.0439;0.0439.1;2.8832;2.8832.1;1.7281;1.7281.1;268.5022;268.5022.1;0.0122;0.0122.1;0.0004;-0.0004;-0.0004.1;0.0000;0.0000.1;0.0004.1;146752;63.53282;2045.82;-48.8051;37.9873;1.7080;1.2491;0.9764;-1.8961;354.2360;351.9059;270.9148;81.3523;359.7697;0.0272;LeftFalse_RightFalse;LeftFalse_RightTrue;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.2, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.1, -0.5)_(-0.2, -0.4, -0.2, 0.9)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.4, -0.6, -0.5, 0.4)_0.9998702_System.String[];46.1437;-0.0390;-0.0111
1.0000;0.1763;False;False;-13.6990;-13.6990;-0.0072;-0.0072;-54.8669;-54.8669;359.8906;359.8906;162.8174;162.8174;359.7136;359.7136;2.2733;-0.0131;-0.0131;-7.2425;-7.2425;2.2733;156687;71.37469;2184.92;-11.9702;-69.3896;1.6613;1.2540;-54.0172;0.7487;352.4056;352.4670;165.3617;239.3885;359.3925;0.2467;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.6, -0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.8557;-0.0528;-0.0893
1.0000;0.1848;False;False;-13.5345;-13.5345;-0.0084;-0.0084;-55.3817;-55.3817;359.9031;359.9031;162.3496;162.3496;359.6962;359.6962;2.3937;-0.0171;-0.0171;-7.3751;-7.3751;2.3937;156692;71.06787;2184.99;-11.8154;-69.8132;1.6607;1.2540;-54.5110;0.5255;352.4215;352.4697;164.9079;238.7012;359.3789;0.2460;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.6, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.9260;-0.0611;-0.0893
1.0000;0.1911;False;False;-13.3648;-13.3648;-0.0095;-0.0095;-55.8965;-55.8965;359.9003;359.9003;161.8375;161.8375;359.6676;359.6676;2.4935;-0.0147;-0.0147;-7.4688;-7.4688;2.4935;156697;71.863;2185.06;-11.6523;-70.2352;1.6605;1.2540;-55.0169;0.2964;352.4224;352.4713;164.4034;238.0109;359.3502;0.2467;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.5, -0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];29.9956;-0.0685;-0.0893
1.0000;0.1957;False;False;-13.1829;-13.1829;-0.0105;-0.0105;-56.4299;-56.4299;359.9004;359.9004;161.2514;161.2514;359.6360;359.6360;2.6336;-0.0148;-0.0148;-7.5879;-7.5879;2.6336;156702;70.98908;2185.13;-11.4833;-70.6474;1.6605;1.2539;-55.5244;0.0660;352.4207;352.4720;163.8411;237.3316;359.3181;0.2484;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.6, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];30.0664;-0.0714;-0.0891
1.0000;0.1985;False;False;-12.9970;-12.9970;-0.0116;-0.0116;-56.9571;-56.9571;359.9138;359.9138;160.6295;160.6295;359.6124;359.6124;2.7409;-0.0182;-0.0182;-7.6753;-7.6753;2.7409;156707;72.01662;2185.20;-11.3062;-71.0540;1.6603;1.2539;-56.0385;-0.1678;352.4353;352.4721;163.2236;236.6570;359.2938;0.2511;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.6, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];30.1355;-0.0715;-0.0878
1.0000;0.2001;False;False;-12.7987;-12.7987;-0.0130;-0.0130;-57.5011;-57.5011;359.9127;359.9127;159.9609;159.9609;359.5828;359.5828;2.8878;-0.0186;-0.0186;-7.7886;-7.7886;2.8878;156712;71.38228;2185.27;-11.1219;-71.4528;1.6599;1.2539;-56.5560;-0.4034;352.4387;352.4720;162.5710;235.9956;359.2662;0.2553;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.6, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];30.2058;-0.0707;-0.0830
1.0000;0.2010;False;False;-12.5940;-12.5940;-0.0142;-0.0142;-58.0448;-58.0448;359.8951;359.8951;159.2809;159.2809;359.5563;359.5563;3.0010;-0.0153;-0.0153;-7.8694;-7.8694;3.0010;156717;72.11382;2185.34;-10.9270;-71.8507;1.6595;1.2539;-57.0859;-0.6444;352.4240;352.4717;161.8873;235.3480;359.2383;0.2624;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.2, 0.6, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];30.2751;-0.0695;-0.0776
1.0000;0.2020;False;False;-12.3783;-12.3783;-0.0152;-0.0152;-58.5994;-58.5994;359.8881;359.8881;158.5878;158.5878;359.5314;359.5314;3.1558;-0.0139;-0.0139;-7.9728;-7.9728;3.1558;156722;71.78608;2185.41;-10.7258;-72.2376;1.6593;1.2539;-57.6151;-0.8843;352.4149;352.4717;161.2034;234.7425;359.2104;0.2724;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.4, 0.5, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];30.3452;-0.0684;-0.0729
1.0000;0.2025;False;False;-12.1514;-12.1514;-0.0164;-0.0164;-59.1643;-59.1643;359.8818;359.8818;157.8860;157.8860;359.5120;359.5120;3.2743;-0.0162;-0.0162;-8.0483;-8.0483;3.2743;156727;70.94344;2185.48;-10.5143;-72.6211;1.6588;1.2539;-58.1529;-1.1271;352.4119;352.4719;160.5112;234.1710;359.1923;0.2843;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.5, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.2, 0.5, 0.5, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.4158;-0.0653;-0.0700
1.0000;0.2027;False;False;-11.9126;-11.9126;-0.0174;-0.0174;-59.7401;-59.7401;359.8588;359.8588;157.1865;157.1865;359.4891;359.4891;3.4283;-0.0130;-0.0130;-8.1470;-8.1470;3.4283;156732;70.2344;2185.55;-10.2890;-73.0068;1.6584;1.2539;-58.7080;-1.3763;352.3935;352.4722;159.8099;233.6212;359.1656;0.2963;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.3, 0.5, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.4868;-0.0559;-0.0688
1.0000;0.2033;False;False;-11.6733;-11.6733;-0.0182;-0.0182;-60.3022;-60.3022;359.8342;359.8342;156.5535;156.5535;359.4759;359.4759;3.5348;-0.0098;-0.0098;-8.2228;-8.2228;3.5348;156737;71.7093;2185.62;-10.0605;-73.3769;1.6580;1.2539;-59.2543;-1.6202;352.3662;352.4723;159.1611;233.1095;359.1491;0.3068;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.5554;-0.0388;-0.0687
0.9954;0.2035;False;False;-11.4223;-11.4223;-0.0189;-0.0189;-60.8798;-60.8798;359.8243;359.8243;156.0092;156.0092;359.4846;359.4846;3.6567;-0.0108;-0.0108;-8.3324;-8.3324;3.6567;156742;71.80963;2185.69;-9.8202;-73.7446;1.6571;1.2539;-59.8139;-1.8673;352.3553;352.4724;158.5941;232.6082;359.1540;0.3157;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.2, 0.6, 0.4, -0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.6252;-0.0216;-0.0687
0.9568;0.2049;False;False;-11.1649;-11.1649;-0.0195;-0.0195;-61.4627;-61.4627;359.8062;359.8062;155.5939;155.5939;359.4958;359.4958;3.7393;-0.0070;-0.0070;-8.4149;-8.4149;3.7393;156747;72.01653;2185.76;-9.5708;-74.1074;1.6560;1.2539;-60.3836;-2.1157;352.3395;352.4724;158.1517;232.1152;359.1644;0.3233;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.2, 0.6, 0.5, -0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.6948;-0.0123;-0.0687
0.9028;0.2026;False;False;-10.9003;-10.9003;-0.0198;-0.0198;-62.0537;-62.0537;359.7832;359.7832;155.2943;155.2943;359.5104;359.5104;3.8397;-0.0048;-0.0048;-8.5103;-8.5103;3.8397;156752;71.94078;2185.83;-9.3130;-74.4654;1.6551;1.2539;-60.9628;-2.3655;352.3132;352.4725;157.8318;231.6281;359.1786;0.3299;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.7646;-0.0108;-0.0687
0.7462;0.1390;False;False;-10.6295;-10.6295;-0.0202;-0.0202;-62.6510;-62.6510;359.7907;359.7907;155.0739;155.0739;359.5311;359.5311;3.9080;-0.0069;-0.0069;-8.5677;-8.5677;3.9080;156757;72.01913;2185.90;-9.0428;-74.8248;1.6541;1.2539;-61.5610;-2.6210;352.3154;352.4728;157.5938;231.1371;359.1984;0.3357;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.8345;-0.0109;-0.0687
0.4549;0.0821;False;False;-10.3543;-10.3543;-0.0207;-0.0207;-63.2505;-63.2505;359.8072;359.8072;154.8982;154.8982;359.5451;359.5451;3.9670;-0.0071;-0.0071;-8.5871;-8.5871;3.9670;156762;71.86369;2185.97;-8.7753;-75.1676;1.6531;1.2539;-62.1454;-2.8692;352.3302;352.4745;157.4129;230.6671;359.2156;0.3406;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.9043;-0.0109;-0.0687
0.2686;0.0485;False;False;-10.0770;-10.0770;-0.0210;-0.0210;-63.8483;-63.8483;359.8252;359.8252;154.7476;154.7476;359.5531;359.5531;3.9804;-0.0006;-0.0006;-8.5462;-8.5462;3.9804;156767;72.11291;2186.03;-8.4986;-75.5126;1.6525;1.2539;-62.7440;-3.1232;352.3473;352.4789;157.2561;230.1926;359.2252;0.3453;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];30.9741;-0.0109;-0.0687
0.1586;0.0286;False;False;-9.7970;-9.7970;-0.0213;-0.0213;-64.4468;-64.4468;359.8797;359.8797;154.6119;154.6119;359.5653;359.5653;3.9732;-0.0055;-0.0055;-8.4508;-8.4508;3.9732;156772;71.58862;2186.11;-8.2225;-75.8487;1.6521;1.2539;-63.3354;-3.3752;352.3925;352.4853;157.1176;229.7285;359.2379;0.3495;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.0447;-0.0109;-0.0687
0.0937;0.0169;False;False;-9.5182;-9.5182;-0.0219;-0.0219;-65.0381;-65.0381;359.9387;359.9387;154.4854;154.4854;359.5779;359.5779;3.9557;-0.0114;-0.0114;-8.3611;-8.3611;3.9557;156777;71.49864;2186.18;-7.9421;-76.1838;1.6513;1.2539;-63.9311;-3.6308;352.4545;352.4925;156.9864;229.2635;359.2546;0.3537;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];31.1150;-0.0107;-0.0687
-0.1709;0.0100;False;False;-9.2417;-9.2417;-0.0227;-0.0227;-65.6203;-65.6203;359.9791;359.9791;154.3657;154.3657;359.5802;359.5802;3.9128;-0.0084;-0.0084;-8.2110;-8.2110;3.9128;156782;71.18658;2186.25;-7.6707;-76.5037;1.6505;1.2539;-64.5040;-3.8789;352.4965;352.4991;156.8665;228.8174;359.2598;0.3576;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.1853;-0.0096;-0.0687
-0.3086;0.0059;False;False;-8.9734;-8.9734;-0.0233;-0.0233;-66.1822;-66.1822;0.0360;0.0360;154.2574;154.2574;359.5844;359.5844;3.8245;-0.0094;-0.0094;-7.9892;-7.9892;3.8245;156787;72.01087;2186.32;-7.3987;-76.8220;1.6500;1.2539;-65.0750;-4.1300;352.5462;352.5046;156.7537;228.3710;359.2648;0.3616;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.2546;-0.0085;-0.0687
-0.3537;0.0035;False;False;-8.7092;-8.7092;-0.0242;-0.0242;-66.7328;-66.7328;0.1158;0.1158;154.1588;154.1588;359.5942;359.5942;3.6845;-0.0166;-0.0166;-7.6546;-7.6546;3.6845;156792;71.39422;2186.39;-7.1358;-77.1312;1.6492;1.2539;-65.6235;-4.3780;352.6254;352.5087;156.6524;227.9346;359.2773;0.3657;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.5, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.3250;-0.0074;-0.0687
-0.3775;0.0021;False;False;-8.4566;-8.4566;-0.0254;-0.0254;-67.2565;-67.2565;0.1783;0.1783;154.0731;154.0731;359.5956;359.5956;3.5699;-0.0169;-0.0169;-7.3896;-7.3896;3.5699;156797;71.92873;2186.46;-6.8784;-77.4377;1.6481;1.2539;-66.1581;-4.6279;352.6923;352.5120;156.5622;227.4994;359.2843;0.3700;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.5, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.3948;-0.0069;-0.0683
-0.4218;0.0012;False;False;-8.2107;-8.2107;-0.0264;-0.0264;-67.7642;-67.7642;0.2235;0.2235;153.9968;153.9968;359.5928;359.5928;3.4094;-0.0131;-0.0131;-7.0245;-7.0245;3.4094;156802;71.55044;2186.53;-6.6337;-77.7343;1.6473;1.2539;-66.6647;-4.8735;352.7394;352.5144;156.4851;227.0770;359.2836;0.3745;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.4651;-0.0069;-0.0668
-0.4841;0.0007;False;False;-7.9731;-7.9731;-0.0273;-0.0273;-68.2531;-68.2531;0.2750;0.2750;153.9278;153.9278;359.5954;359.5954;3.2803;-0.0124;-0.0124;-6.7359;-6.7359;3.2803;156807;71.05191;2186.60;-6.3951;-78.0291;1.6465;1.2539;-67.1562;-5.1212;352.7884;352.5164;156.4146;226.6593;359.2869;0.3798;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.5364;-0.0070;-0.0651
-0.5680;0.0243;False;False;-7.7539;-7.7539;-0.0283;-0.0283;-68.7022;-68.7022;0.3217;0.3217;153.8658;153.8658;359.6029;359.6029;3.0882;-0.0172;-0.0172;-6.3124;-6.3124;3.0882;156812;71.77126;2186.67;-6.1754;-78.3075;1.6455;1.2539;-67.6069;-5.3587;352.8366;352.5176;156.3512;226.2697;359.2964;0.3856;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.6052;-0.0095;-0.0637
-0.5767;0.0783;False;False;-7.5480;-7.5480;-0.0295;-0.0295;-69.1222;-69.1222;0.3570;0.3570;153.7994;153.7994;359.6004;359.6004;2.9350;-0.0163;-0.0163;-5.9724;-5.9724;2.9350;156817;72.72773;2186.73;-5.9650;-78.5837;1.6444;1.2539;-68.0369;-5.5973;352.8747;352.5178;156.2858;225.8889;359.2978;0.3916;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.6736;-0.0161;-0.0634
-0.5851;0.1367;False;False;-7.3475;-7.3475;-0.0305;-0.0305;-69.5284;-69.5284;0.3822;0.3822;153.7086;153.7086;359.5902;359.5902;2.7368;-0.0119;-0.0119;-5.5166;-5.5166;2.7368;156822;71.53724;2186.81;-5.7664;-78.8564;1.6437;1.2539;-68.4410;-5.8362;352.9016;352.5157;156.2030;225.5158;359.2903;0.3971;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.7444;-0.0268;-0.0635
-0.5854;0.2247;False;False;-7.1613;-7.1613;-0.0313;-0.0313;-69.9017;-69.9017;0.4022;0.4022;153.5756;153.5756;359.5763;359.5763;2.5933;-0.0107;-0.0107;-5.1743;-5.1743;2.5933;156827;71.6564;2186.88;-5.5781;-79.1283;1.6435;1.2539;-68.8211;-6.0775;352.9223;352.5109;156.0799;225.1431;359.2766;0.4018;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, 0.5, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.8142;-0.0388;-0.0635
-0.4497;0.3147;False;False;-6.9811;-6.9811;-0.0320;-0.0320;-70.2581;-70.2581;0.4256;0.4256;153.3834;153.3834;359.5645;359.5645;2.4076;-0.0094;-0.0094;-4.7213;-4.7213;2.4076;156832;69.62945;2186.95;-5.4045;-79.3939;1.6432;1.2540;-69.1675;-6.3166;352.9456;352.5031;155.9057;224.7762;359.2653;0.4059;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.2, 0.5, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];31.8862;0.0000;-0.0635
