0.3765;0.1423;False;False;95.0572;52.2701;-0.0141;-0.0189;51.5318;-113.9385;359.9381;0.3536;221.7408;294.8910;0.1349;0.1098;-0.9388;0.0000;-0.0065;-1.6650;0.1493;-1.8112;80303;71.99694;Infinity;1054.40;95.2613;51.9575;1.1197;1.1718;51.2071;-114.2271;352.4566;352.8542;218.4100;294.7394;0.5484;0.1471;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.9, 0.1, -0.4, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.7, -0.5, -0.4, 0.4)_1.039877_System.String[];12.7982;0.3041;-0.7042;95.3578;52.0542;1.0884;1.1220;51.3182;-114.2308;0.1063;0.0624;219.9402;298.1629;2.3879;0.1863
0.3777;0.1424;False;False;94.9807;52.2308;-0.0141;-0.0192;51.4626;-113.9325;359.9384;0.3536;222.2437;294.4362;0.1403;0.1084;-0.9451;0.0000;-0.0066;-1.6592;0.1418;-1.8461;80306;71.99795;Infinity;1054.44;95.1823;51.9206;1.1197;1.1716;51.1362;-114.2236;352.4572;352.8543;218.9061;294.2861;0.5539;0.1454;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.9, 0.1, -0.4, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.7, -0.4, -0.4, 0.4)_1.039877_System.String[];12.8400;0.3127;-0.7044;95.2795;52.0176;1.0883;1.1218;51.2470;-114.2267;359.9362;359.9735;220.7860;297.7176;2.4951;0.2201
0.3786;0.1425;False;False;94.9026;52.1912;-0.0141;-0.0195;51.3938;-113.9268;359.9388;0.3534;222.7667;293.9781;0.1458;0.1077;-0.9546;0.0000;-0.0068;-1.6487;0.1317;-1.8991;80309;71.99777;Infinity;1054.48;95.1017;51.8835;1.1197;1.1713;51.0656;-114.2203;352.4579;352.8542;219.4216;293.8292;0.5594;0.1445;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.7, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.9, 0.1, -0.3, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.5, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.7, -0.5, -0.4, 0.4)_1.039877_System.String[];12.8816;0.3218;-0.7044;95.1995;51.9806;1.0883;1.1215;51.1756;-114.2227;359.8708;359.9174;221.5729;297.2620;2.6020;0.2327
0.3792;0.1426;False;False;94.8230;52.1513;-0.0141;-0.0198;51.3252;-113.9213;359.9390;0.3529;223.3087;293.5172;0.1513;0.1072;-0.9609;0.0000;-0.0069;-1.6398;0.1250;-1.9352;80312;71.99703;Infinity;1054.52;95.0194;51.8461;1.1196;1.1710;50.9952;-114.2174;352.4585;352.8538;219.9564;293.3693;0.5648;0.1440;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.9, 0.1, -0.3, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.7, -0.4, -0.4, 0.5)_1.039877_System.String[];12.9232;0.3313;-0.7044;95.1177;51.9433;1.0884;1.1212;51.1041;-114.2191;359.8932;359.9548;222.5591;296.8358;2.6944;0.2577
0.3797;0.1427;False;False;94.7427;52.1112;-0.0154;-0.0200;51.2572;-113.9162;-0.0044;0.3524;223.8719;293.0538;0.0406;0.1066;-0.9670;-0.0834;-0.0070;-1.5997;0.1182;-1.9572;80315;71.99915;Infinity;1054.57;94.9348;51.8084;1.1193;1.1707;50.9255;-114.2147;352.4775;352.8532;220.5181;292.9067;0.5247;0.1435;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.2)_(0.9, 0.1, -0.3, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.7, -0.4, -0.4, 0.4)_1.039877_System.String[];12.9650;0.3407;-0.7044;95.0333;51.9058;1.0883;1.1209;51.0338;-114.2157;359.9128;359.9346;223.8586;296.4012;2.7422;0.3016
0.3800;0.1427;False;False;94.6634;52.0708;-0.0200;-0.0203;51.1907;-113.9114;0.2049;0.3516;224.4347;292.5875;359.6552;0.1055;-0.9729;-0.1532;-0.0068;-1.5409;0.1113;-1.9762;80318;71.99622;Infinity;1054.61;94.8452;51.7705;1.1173;1.1705;50.8587;-114.2123;352.6208;352.8525;221.1243;292.4415;0.2103;0.1426;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.2)_(0.9, 0.1, -0.3, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.5, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.7, -0.4, -0.4, 0.4)_1.039877_System.String[];13.0066;0.3523;-0.7045;94.9431;51.8680;1.0871;1.1207;50.9669;-114.2125;0.0053;359.9528;225.8382;295.9467;2.4918;0.3724
0.3792;0.1428;False;False;94.5844;52.0302;-0.0272;-0.0206;51.1265;-113.9069;0.5291;0.3505;224.9943;292.1186;359.0987;0.1036;-0.9788;-0.1841;-0.0067;-1.4877;0.1041;-2.0116;80321;71.99772;Infinity;1054.65;94.7514;51.7325;1.1132;1.1702;50.7954;-114.2102;352.8872;352.8515;221.7544;291.9738;359.6717;0.1409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, 0.0, -0.3, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.5, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.8, -0.3, -0.5, 0.3)_1.039877_System.String[];13.0482;0.3659;-0.7058;94.8478;51.8298;1.0839;1.1204;50.9050;-114.2101;0.3497;0.0169;229.3276;295.4654;2.0816;0.4789
0.3786;0.1428;False;False;94.5027;51.9893;-0.0342;-0.0209;51.0635;-113.9027;0.8394;0.3493;225.5732;291.6464;358.6207;0.1012;-0.9844;-0.1539;-0.0067;-1.4937;0.0962;-2.0832;80324;71.99752;Infinity;1054.69;94.6554;51.6942;1.1081;1.1699;50.7336;-114.2084;353.1880;352.8503;222.3935;291.5031;359.1254;0.1387;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, 0.0, -0.3, -0.4)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.7, -0.3, -0.5, 0.3)_1.039877_System.String[];13.0900;0.3810;-0.7092;94.7501;51.7913;1.0796;1.1205;50.8457;-114.2081;0.8025;359.9102;233.3570;294.8773;1.7376;0.5698
0.3782;0.1421;False;False;94.4177;51.9481;-0.0399;-0.0212;51.0010;-113.8988;1.0895;0.3481;226.2010;291.1701;358.2610;0.0982;-0.9896;-0.1263;-0.0068;-1.4770;0.0873;-2.1177;80327;71.99946;Infinity;1054.73;94.5582;51.6557;1.1035;1.1697;50.6715;-114.2069;353.4362;352.8491;223.0572;291.0287;358.7163;0.1359;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, 0.0, -0.3, -0.4)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.2, 0.6, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.7, -0.3, -0.5, 0.3)_1.039877_System.String[];13.1316;0.3913;-0.7146;94.6508;51.7527;1.0754;1.1205;50.7874;-114.2063;1.2236;359.9922;238.2093;294.2254;1.4830;0.7531
0.3774;0.1412;False;False;94.3307;51.9068;-0.0445;-0.0215;50.9392;-113.8954;1.2893;0.3471;226.8730;290.6880;357.9818;0.0944;-0.9943;-0.1019;-0.0068;-1.4629;0.0771;-2.1512;80330;71.99287;Infinity;1054.77;94.4605;51.6170;1.0997;1.1694;50.6096;-114.2059;353.6367;352.8480;223.7577;290.5493;358.4001;0.1324;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.5, 0.5, -0.6, 0.2)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.2, 0.6, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.7, -0.4, -0.5, 0.3)_1.039877_System.String[];13.1732;0.4001;-0.7225;94.5512;51.7140;1.0719;1.1204;50.7298;-114.2044;1.5209;0.0104;242.9722;293.5977;1.0230;0.8356
0.3762;0.1395;False;False;94.2418;51.8652;-0.0481;-0.0217;50.8781;-113.8925;1.4454;0.3462;227.5770;290.1996;357.7639;0.0901;-0.9986;-0.0809;-0.0068;-1.4491;0.0665;-2.1846;80333;71.99091;Infinity;1054.82;94.3623;51.5782;1.0965;1.1692;50.5483;-114.2053;353.7942;352.8470;224.4846;290.0635;358.1544;0.1281;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.2, 0.6, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.6, -0.4, -0.5, 0.3)_1.039877_System.String[];13.2150;0.4076;-0.7317;94.4511;51.6753;1.0691;1.1202;50.6731;-114.2028;1.7339;0.0121;247.7983;292.9768;0.3717;0.7783
0.3753;0.1383;False;False;94.1511;51.8235;-0.0510;-0.0220;50.8176;-113.8901;1.5651;0.3456;228.3062;289.7039;357.5937;0.0853;-1.0021;-0.0634;-0.0069;-1.4332;0.0546;-2.2190;80336;71.99907;Infinity;1054.86;94.2632;51.5393;1.0941;1.1689;50.4874;-114.2052;353.9154;352.8463;225.2315;289.5708;357.9629;0.1235;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, 0.6, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.3)_1.039877_System.String[];13.2566;0.4132;-0.7424;94.3506;51.6377;1.0668;1.1199;50.6166;-114.2011;1.9922;0.1281;252.1336;292.3716;359.7670;0.6833
0.3747;0.1373;False;False;94.0585;51.7817;-0.0532;-0.0223;50.7579;-113.8882;1.6551;0.3451;229.0572;289.1998;357.4609;0.0800;-1.0048;-0.0490;-0.0069;-1.4158;0.0416;-2.2538;80339;72.00073;Infinity;1054.90;94.1633;51.5003;1.0922;1.1687;50.4273;-114.2056;354.0070;352.8458;225.9956;289.0702;357.8137;0.1183;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.5, 0.5, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, 0.5, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.3)_1.039877_System.String[];13.2982;0.4174;-0.7534;94.2495;51.5994;1.0648;1.1196;50.5608;-114.2001;2.2901;0.1851;256.2144;291.7940;359.2341;0.6069
0.3742;0.1367;False;False;93.9642;51.7397;-0.0548;-0.0226;50.6990;-113.8868;1.7217;0.3449;229.8269;288.6866;357.3573;0.0744;-1.0067;-0.0374;-0.0069;-1.3972;0.0279;-2.2889;80342;71.99651;Infinity;1054.94;94.0623;51.4613;1.0908;1.1684;50.3680;-114.2066;354.0750;352.8455;226.7749;288.5607;357.6974;0.1127;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.5, 0.6, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, 0.5, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.6, -0.6, 0.4)_1.039877_System.String[];13.3400;0.4211;-0.7661;94.1476;51.5622;1.0633;1.1192;50.5047;-114.1991;2.6245;0.1362;259.6036;291.1466;358.8406;0.3942
0.3739;0.1362;False;False;93.8682;51.6977;-0.0560;-0.0229;50.6410;-113.8862;1.7697;0.3450;230.6128;288.1642;357.2771;0.0684;-1.0085;-0.0244;-0.0071;-1.3667;0.0067;-2.3420;80345;71.99999;Infinity;1054.98;93.9601;51.4222;1.0897;1.1682;50.3094;-114.2082;354.1244;352.8454;227.5675;288.0421;357.6070;0.1068;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.4, 0.5, -0.6, 0.4)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.5, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.6, -0.6, 0.4)_1.039877_System.String[];13.3816;0.4248;-0.7806;94.0450;51.5247;1.0619;1.1189;50.4484;-114.1989;2.9438;0.0196;262.2654;290.4317;358.6026;0.1416
0.3737;0.1359;False;False;93.7704;51.6557;-0.0569;-0.0232;50.5839;-113.8861;1.8038;0.3454;231.4133;287.6323;357.2148;0.0621;-1.0082;-0.0181;-0.0071;-1.3442;-0.0092;-2.3778;80348;71.99703;Infinity;1055.02;93.8566;51.3832;1.0889;1.1679;50.2518;-114.2105;354.1595;352.8457;228.3724;287.5144;357.5369;0.1006;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, -0.2)_(0.5, 0.4, -0.6, 0.5)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.1, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.6, 0.3, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.6, -0.6, 0.5)_1.039877_System.String[];13.4232;0.4285;-0.7981;93.9410;51.4871;1.0606;1.1185;50.3922;-114.1994;3.2298;359.8384;264.3234;289.5407;358.4583;359.8563
0.3735;0.1335;False;False;93.6710;51.6137;-0.0576;-0.0235;50.5279;-113.8868;1.8277;0.3461;232.2282;287.0891;357.1670;0.0552;-1.0064;-0.0132;-0.0072;-1.3194;-0.0268;-2.4138;80351;71.99699;Infinity;1055.07;93.7517;51.3443;1.0884;1.1677;50.1951;-114.2134;354.1840;352.8462;229.1894;286.9761;357.4830;0.0938;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.6, 0.1, -0.5, 0.5)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.6, 0.2, -0.7)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.5, -0.6, 0.6)_1.039877_System.String[];13.4650;0.4335;-0.8184;93.8348;51.4486;1.0594;1.1186;50.3362;-114.2011;3.4036;359.7084;265.7933;288.5496;358.2052;359.5916
0.3733;0.1317;False;False;93.5700;51.5718;-0.0581;-0.0238;50.4729;-113.8882;1.8439;0.3472;233.0586;286.5327;357.1309;0.0476;-1.0027;-0.0095;-0.0072;-1.2923;-0.0461;-2.4501;80354;71.99688;Infinity;1055.11;93.6453;51.3056;1.0880;1.1674;50.1396;-114.2172;354.2006;352.8471;230.0200;286.4253;357.4422;0.0864;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, 0.0)_(0.8, 0.0, -0.3, 0.5)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.0, -0.2, -0.2)_(-0.3, 0.5, 0.2, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.5, -0.6, 0.6)_1.039877_System.String[];13.5066;0.4383;-0.8420;93.7275;51.4106;1.0583;1.1185;50.2805;-114.2038;3.5696;359.6074;266.8652;287.6160;357.9168;359.4382
0.3732;0.1304;False;False;93.4673;51.5301;-0.0584;-0.0241;50.4192;-113.8905;1.8547;0.3489;233.9041;285.9638;357.1038;0.0406;-0.9974;-0.0067;-0.0068;-1.2638;-0.0657;-2.4863;80357;71.99876;Infinity;1055.15;93.5375;51.2671;1.0878;1.1672;50.0852;-114.2218;354.2116;352.8485;230.8645;285.8615;357.4116;0.0790;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, 0.0)_(0.8, 0.0, -0.3, 0.5)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.4)_1.039877_System.String[];HandRight_(0.0, -0.2, -0.2)_(-0.3, 0.5, 0.1, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.5, -0.5, 0.6)_1.039877_System.String[];13.5482;0.4425;-0.8673;93.6196;51.3723;1.0577;1.1183;50.2254;-114.2080;3.8083;359.4960;267.6100;286.4441;357.9918;359.2995
0.3732;0.1295;False;False;93.3629;51.4887;-0.0586;-0.0244;50.3668;-113.8937;1.8616;0.3514;234.7645;285.3811;357.0837;0.0341;-0.9898;-0.0047;-0.0066;-1.2339;-0.0869;-2.5223;80360;71.9967;Infinity;1055.19;93.4280;51.2289;1.0876;1.1669;50.0321;-114.2273;354.2186;352.8507;231.7229;285.2845;357.3889;0.0723;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, 0.0)_(0.8, 0.0, -0.3, 0.5)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.3)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.5, 0.1, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.5, -0.5, 0.6)_1.039877_System.String[];13.5900;0.4460;-0.8930;93.5110;51.3340;1.0569;1.1181;50.1709;-114.2133;4.1253;359.4294;267.7536;285.2029;358.4227;359.1568
0.3731;0.1288;False;False;93.2570;51.4477;-0.0588;-0.0246;50.3156;-113.8978;1.8658;0.3546;235.6390;284.7844;357.0691;0.0281;-0.9804;-0.0032;-0.0065;-1.2028;-0.1084;-2.5581;80363;71.99781;Infinity;1055.23;93.3171;51.1912;1.0875;1.1667;49.9803;-114.2337;354.2227;352.8537;232.5948;284.6934;357.3723;0.0661;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, 0.0)_(0.8, 0.0, -0.3, 0.5)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.3)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.3, -0.5, -0.5, 0.7)_1.039877_System.String[];13.6316;0.4479;-0.9164;93.4019;51.2957;1.0568;1.1180;50.1167;-114.2193;4.1801;359.4464;267.3972;284.2427;358.8398;359.1498
0.3731;0.1291;False;False;93.1495;51.4071;-0.0589;-0.0249;50.2659;-113.9028;1.8681;0.3584;236.5260;284.1747;357.0583;0.0228;-0.9693;-0.0021;-0.0064;-1.1712;-0.1294;-2.5934;80366;71.99672;Infinity;1055.27;93.2045;51.1540;1.0874;1.1664;49.9299;-114.2411;354.2250;352.8573;233.4795;284.0887;357.3602;0.0605;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, 0.0)_(0.8, 0.0, -0.3, 0.5)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_1.039877_System.String[];13.6732;0.4498;-0.9405;93.2921;51.2572;1.0572;1.1179;50.0624;-114.2271;3.9389;359.4544;266.3231;283.0753;359.0508;359.2609
0.3727;0.1307;False;False;93.0405;51.3670;-0.0590;-0.0252;50.2176;-113.9087;1.8691;0.3623;237.4240;283.5541;357.0506;0.0184;-0.9578;-0.0014;-0.0063;-1.1386;-0.1484;-2.6284;80369;72.00038;Infinity;1055.32;93.0903;51.1174;1.0874;1.1662;49.8810;-114.2494;354.2260;352.8612;234.3752;283.4717;357.3514;0.0555;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.1)_(0.8, 0.5, -0.2, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.2, -0.2, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_1.039877_System.String[];13.7150;0.4518;-0.9626;93.1816;51.2198;1.0581;1.1177;50.0079;-114.2354;3.6025;359.5067;264.3707;282.1109;359.1815;359.3034
0.3717;0.1318;False;False;92.9299;51.3275;-0.0590;-0.0254;50.1707;-113.9154;1.8694;0.3662;238.3326;282.9242;357.0452;0.0148;-0.9445;-0.0008;-0.0062;-1.1048;-0.1677;-2.6629;80372;71.9985;Infinity;1055.36;92.9746;51.0813;1.0874;1.1659;49.8336;-114.2586;354.2262;352.8651;235.2814;282.8452;357.3453;0.0517;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.2)_(0.8, 0.4, -0.3, 0.0)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.2, -0.3, -0.1)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_1.039877_System.String[];13.7566;0.4521;-0.9848;93.0704;51.1828;1.0590;1.1176;49.9531;-114.2444;3.2687;359.5389;261.5321;281.1881;359.3989;359.4041
0.3710;0.1327;False;False;92.8170;51.2886;-0.0695;-0.0257;50.1229;-113.9229;1.4602;0.3702;239.1976;282.2856;356.1918;0.0117;-0.9297;-0.5937;-0.0061;-0.8854;-0.1868;-2.7763;80375;72.00006;Infinity;1055.40;92.8568;51.0460;1.0863;1.1657;49.7915;-114.2687;354.1226;352.8690;236.2096;282.2098;357.1504;0.0484;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.2)_(0.8, 0.4, -0.3, 0.0)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.2)_(0.9, -0.2, -0.3, -0.1)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_1.039877_System.String[];13.7982;0.4529;-1.0000;92.9573;51.1459;1.0584;1.1175;49.9026;-114.2545;2.9748;359.5746;258.4990;280.1772;359.5179;359.6789
0.3686;0.1333;False;False;92.6997;51.2503;-0.0882;-0.0259;50.0789;-113.9311;0.7464;0.3738;240.0268;281.6421;354.8730;0.0099;-0.9162;-0.4119;-0.0061;-0.8242;-0.2018;-2.8235;80378;71.9977;Infinity;1055.44;92.7334;51.0114;1.0755;1.1655;49.7810;-114.2795;353.2312;352.8728;237.2346;281.5675;355.5732;0.0461;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.3)_(0.9, 0.3, -0.3, -0.3)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.4, -0.2, -0.3)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.3)_(-0.3, -0.5, -0.5, 0.7)_1.039877_System.String[];13.8400;0.4565;-1.0000;92.8391;51.1101;1.0453;1.1173;49.8825;-114.2650;2.5023;359.6040;255.0159;279.1546;358.0890;359.8466
0.3651;0.1337;False;False;92.5819;51.2125;-0.1024;-0.0262;50.0390;-113.9398;0.3698;0.3766;240.8904;281.0010;354.3101;0.0104;-0.9000;-0.3086;-0.0060;-0.8829;-0.2166;-2.7966;80381;71.99847;Infinity;1055.48;92.6115;50.9773;1.0651;1.1652;49.7592;-114.2908;352.7081;352.8759;238.1978;280.9253;354.7900;0.0458;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.4)_(0.9, 0.3, -0.2, -0.2)_1.03652_System.String[];HandLeft_(0.1, -0.4, -0.2)_(0.9, -0.3, -0.2, -0.3)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.3)_(-0.3, -0.5, -0.5, 0.7)_1.039877_System.String[];13.8816;0.4607;-1.0000;92.7222;51.0752;1.0342;1.1172;49.8512;-114.2757;2.0365;359.6441;251.4588;278.2462;357.3365;359.9683
